-185.407, -437.923, 20.261, 46.858
-185.748, -439.235, 20.387, 46.925
-186.082, -440.559, 20.518, 46.992
-186.407, -441.893, 20.652, 47.059
-186.731, -443.238, 20.792, 47.126
-187.052, -444.592, 20.935, 47.193
-187.372, -445.957, 21.080, 47.260
-187.691, -447.332, 21.227, 47.327
-188.003, -448.719, 21.373, 47.394
-188.310, -450.117, 21.521, 47.461
-188.611, -451.526, 21.669, 47.528
-188.913, -452.945, 21.818, 47.595
-189.216, -454.374, 21.967, 47.662
-189.520, -455.813, 22.116, 47.729
-189.824, -457.262, 22.265, 47.796
-190.123, -458.723, 22.413, 47.863
-190.416, -460.194, 22.561, 47.930
-190.705, -461.677, 22.709, 47.997
-190.994, -463.169, 22.850, 48.064
-191.284, -464.669, 22.965, 48.131
-191.573, -466.176, 23.033, 48.198
-191.860, -467.683, 23.032, 48.265
-192.145, -469.188, 22.957, 48.332
-192.427, -470.685, 22.820, 48.399
-192.706, -472.171, 22.641, 48.466
-192.975, -473.646, 22.445, 48.533
-193.235, -475.110, 22.258, 48.600
-193.493, -476.564, 22.102, 48.667
-193.749, -478.009, 21.981, 48.734
-194.002, -479.449, 21.892, 48.801
-194.253, -480.884, 21.832, 48.868
-194.502, -482.317, 21.799, 48.935
-194.751, -483.749, 21.789, 49.002
-194.998, -485.181, 21.799, 49.069
-195.239, -486.616, 21.826, 49.136
-195.473, -488.055, 21.868, 49.203
-195.707, -489.497, 21.923, 49.270
-195.942, -490.943, 21.989, 49.337
-196.176, -492.394, 22.065, 49.404
-196.411, -493.850, 22.149, 49.471
-196.645, -495.312, 22.241, 49.538
-196.879, -496.781, 22.339, 49.605
-197.114, -498.256, 22.442, 49.672
-197.349, -499.739, 22.550, 49.739
-197.585, -501.229, 22.660, 49.806
-197.816, -502.726, 22.760, 49.873
-198.047, -504.229, 22.834, 49.940
-198.279, -505.735, 22.864, 50.007
-198.510, -507.240, 22.840, 50.074
-198.733, -508.742, 22.761, 50.141
-198.955, -510.237, 22.640, 50.208
-199.175, -511.723, 22.496, 50.275
-199.392, -513.199, 22.348, 50.342
-199.607, -514.667, 22.217, 50.409
-199.820, -516.128, 22.119, 50.476
-200.032, -517.584, 22.050, 50.543
-200.236, -519.038, 22.007, 50.610
-200.433, -520.491, 21.989, 50.677
-200.629, -521.945, 21.992, 50.744
-200.826, -523.399, 22.013, 50.811
-201.021, -524.856, 22.050, 50.878
-201.216, -526.316, 22.100, 50.945
-201.410, -527.779, 22.162, 51.012
-201.604, -529.248, 22.234, 51.079
-201.797, -530.721, 22.306, 51.146
-201.991, -532.198, 22.357, 51.213
-202.184, -533.676, 22.361, 51.280
-202.377, -535.152, 22.301, 51.347
-202.568, -536.620, 22.175, 51.414
-202.758, -538.077, 21.992, 51.481
-202.946, -539.520, 21.771, 51.548
-203.132, -540.948, 21.530, 51.615
-203.316, -542.360, 21.293, 51.682
-203.498, -543.758, 21.081, 51.749
-203.672, -545.145, 20.910, 51.816
-203.838, -546.524, 20.777, 51.883
-204.003, -547.895, 20.680, 51.950
-204.169, -549.262, 20.616, 52.017
-204.332, -550.626, 20.581, 52.084
-204.495, -551.988, 20.572, 52.151
-204.657, -553.352, 20.586, 52.218
-204.818, -554.717, 20.618, 52.285
-204.980, -556.085, 20.666, 52.352
-205.141, -557.456, 20.728, 52.419
-205.302, -558.832, 20.794, 52.486
-205.457, -560.212, 20.841, 52.553
-205.606, -561.594, 20.849, 52.620
-205.755, -562.974, 20.800, 52.687
-205.903, -564.348, 20.693, 52.754
-206.049, -565.712, 20.533, 52.821
-206.193, -567.064, 20.337, 52.888
-206.334, -568.402, 20.123, 52.955
-206.473, -569.726, 19.911, 53.022
-206.610, -571.038, 19.722, 53.089
-206.746, -572.339, 19.570, 53.156
-206.880, -573.632, 19.459, 53.223
-207.013, -574.920, 19.385, 53.290
-207.146, -576.204, 19.344, 53.357
-207.272, -577.488, 19.332, 53.424
-207.392, -578.772, 19.344, 53.491
-207.512, -580.058, 19.378, 53.558
-207.634, -581.347, 19.430, 53.625
-207.755, -582.641, 19.490, 53.692
-207.875, -583.937, 19.541, 53.759
-207.995, -585.236, 19.561, 53.826
-208.114, -586.533, 19.533, 53.893
-208.233, -587.826, 19.450, 53.960
-208.350, -589.111, 19.317, 54.027
-208.460, -590.386, 19.147, 54.094
-208.563, -591.649, 18.956, 54.161
-208.665, -592.900, 18.763, 54.228
-208.766, -594.138, 18.586, 54.295
-208.866, -595.367, 18.444, 54.362
-208.964, -596.588, 18.344, 54.429
-209.062, -597.805, 18.282, 54.496
-209.158, -599.019, 18.255, 54.563
-209.254, -600.234, 18.258, 54.630
-209.344, -601.449, 18.284, 54.697
-209.427, -602.668, 18.330, 54.764
-209.511, -603.890, 18.385, 54.831
-209.597, -605.116, 18.428, 54.898
-209.681, -606.342, 18.441, 54.965
-209.765, -607.568, 18.409, 55.032
-209.848, -608.789, 18.327, 55.099
-209.924, -610.002, 18.201, 55.166
-209.999, -611.206, 18.043, 55.233
-210.074, -612.398, 17.869, 55.300
-210.141, -613.579, 17.695, 55.367
-210.202, -614.750, 17.540, 55.434
-210.262, -615.912, 17.418, 55.501
-210.323, -617.068, 17.338, 55.568
-210.383, -618.221, 17.297, 55.635
-210.442, -619.373, 17.289, 55.702
-210.494, -620.526, 17.310, 55.769
-210.540, -621.682, 17.351, 55.836
-210.586, -622.841, 17.400, 55.903
-210.634, -624.002, 17.438, 55.970
-210.681, -625.165, 17.448, 56.037
-210.721, -626.326, 17.415, 56.104
-210.755, -627.483, 17.339, 56.171
-210.783, -628.633, 17.223, 56.238
-210.811, -629.774, 17.078, 56.305
-210.839, -630.904, 16.919, 56.372
-210.866, -632.025, 16.763, 56.439
-210.886, -633.136, 16.623, 56.506
-210.900, -634.239, 16.515, 56.573
-210.907, -635.337, 16.447, 56.640
-210.916, -636.432, 16.418, 56.707
-210.919, -637.528, 16.423, 56.774
-210.916, -638.625, 16.454, 56.841
-210.907, -639.724, 16.497, 56.908
-210.898, -640.826, 16.535, 56.975
-210.884, -641.930, 16.551, 57.042
-210.864, -643.032, 16.533, 57.109
-210.837, -644.132, 16.475, 57.176
-210.806, -645.225, 16.380, 57.243
-210.769, -646.311, 16.255, 57.310
-210.727, -647.387, 16.113, 57.377
-210.679, -648.453, 15.969, 57.444
-210.626, -649.510, 15.837, 57.511
-210.569, -650.559, 15.729, 57.578
-210.499, -651.602, 15.654, 57.645
-210.419, -652.641, 15.617, 57.712
-210.330, -653.679, 15.615, 57.779
-210.230, -654.717, 15.638, 57.846
-210.115, -655.755, 15.668, 57.913
-209.984, -656.793, 15.696, 57.980
-209.838, -657.830, 15.708, 58.047
-209.678, -658.864, 15.692, 58.114
-209.504, -659.893, 15.643, 58.181
-209.321, -660.916, 15.563, 58.248
-209.129, -661.930, 15.458, 58.315
-208.928, -662.935, 15.335, 58.382
-208.723, -663.930, 15.209, 58.449
-208.514, -664.916, 15.090, 58.516
-208.299, -665.894, 14.990, 58.583
-208.080, -666.866, 14.917, 58.650
-207.856, -667.833, 14.874, 58.717
-207.626, -668.797, 14.862, 58.784
-207.391, -669.761, 14.871, 58.851
-207.151, -670.724, 14.891, 58.918
-206.905, -671.687, 14.910, 58.985
-206.655, -672.650, 14.916, 59.052
-206.400, -673.611, 14.898, 59.119
-206.141, -674.567, 14.853, 59.186
-205.878, -675.518, 14.780, 59.253
-205.612, -676.463, 14.686, 59.320
-205.338, -677.397, 14.578, 59.387
-205.057, -678.322, 14.467, 59.454
-204.774, -679.239, 14.364, 59.521
-204.491, -680.150, 14.278, 59.588
-204.204, -681.054, 14.214, 59.655
-203.907, -681.953, 14.175, 59.722
-203.602, -682.847, 14.159, 59.789
-203.289, -683.738, 14.160, 59.856
-202.967, -684.626, 14.169, 59.923
-202.638, -685.512, 14.175, 59.990
-202.300, -686.395, 14.170, 60.057
-201.955, -687.273, 14.146, 60.124
-201.602, -688.146, 14.101, 60.191
-201.243, -689.011, 14.034, 60.258
-200.873, -689.866, 13.950, 60.325
-200.492, -690.710, 13.858, 60.392
-200.103, -691.543, 13.764, 60.459
-199.706, -692.365, 13.676, 60.526
-199.304, -693.180, 13.604, 60.593
-198.898, -693.988, 13.549, 60.660
-198.485, -694.790, 13.513, 60.727
-198.061, -695.583, 13.492, 60.794
-197.625, -696.370, 13.484, 60.861
-197.178, -697.150, 13.481, 60.928
-196.722, -697.925, 13.475, 60.995
-196.255, -698.692, 13.461, 61.062
-195.780, -699.451, 13.432, 61.129
-195.296, -700.202, 13.387, 61.196
-194.804, -700.944, 13.328, 61.263
-194.300, -701.671, 13.255, 61.330
-193.786, -702.386, 13.176, 61.397
-193.262, -703.086, 13.097, 61.464
-192.730, -703.774, 13.024, 61.531
-192.188, -704.449, 12.962, 61.598
-191.637, -705.112, 12.912, 61.665
-191.076, -705.763, 12.877, 61.732
-190.506, -706.403, 12.854, 61.799
-189.925, -707.032, 12.839, 61.866
-189.334, -707.650, 12.827, 61.933
-188.729, -708.254, 12.809, 62.000
-188.112, -708.843, 12.786, 62.067
-187.484, -709.418, 12.753, 62.134
-186.850, -709.981, 12.713, 62.201
-186.210, -710.533, 12.661, 62.268
-185.560, -711.067, 12.599, 62.335
-184.901, -711.583, 12.533, 62.402
-184.235, -712.083, 12.467, 62.469
-183.563, -712.566, 12.406, 62.536
-182.886, -713.037, 12.354, 62.603
-182.202, -713.491, 12.308, 62.670
-181.509, -713.929, 12.271, 62.737
-180.810, -714.351, 12.242, 62.804
-180.104, -714.758, 12.219, 62.871
-179.393, -715.155, 12.201, 62.938
-178.675, -715.535, 12.178, 63.005
-177.950, -715.899, 12.150, 63.072
-177.220, -716.247, 12.117, 63.139
-176.486, -716.578, 12.076, 63.206
-175.747, -716.894, 12.028, 63.273
-175.008, -717.198, 11.979, 63.340
-174.265, -717.485, 11.923, 63.407
-173.520, -717.754, 11.868, 63.474
-172.773, -718.007, 11.817, 63.541
-172.025, -718.249, 11.772, 63.608
-171.277, -718.480, 11.733, 63.675
-170.527, -718.697, 11.698, 63.742
-169.775, -718.897, 11.665, 63.809
-169.020, -719.081, 11.635, 63.876
-168.265, -719.254, 11.610, 63.943
-167.508, -719.410, 11.579, 64.010
-166.750, -719.551, 11.547, 64.077
-165.991, -719.671, 11.509, 64.144
-165.232, -719.777, 11.472, 64.211
-164.474, -719.864, 11.429, 64.278
-163.717, -719.933, 11.390, 64.345
-162.960, -719.984, 11.369, 64.412
-162.202, -720.017, 11.380, 64.479
-161.441, -720.034, 11.427, 64.546
-160.675, -720.033, 11.506, 64.613
-159.902, -720.015, 11.610, 64.680
-159.123, -719.979, 11.732, 64.747
-158.336, -719.930, 11.874, 64.814
-157.540, -719.861, 12.022, 64.881
-156.736, -719.773, 12.176, 64.948
-155.925, -719.664, 12.326, 65.015
-155.106, -719.540, 12.466, 65.082
-154.282, -719.400, 12.582, 65.149
-153.455, -719.242, 12.671, 65.216
-152.625, -719.071, 12.736, 65.283
-151.796, -718.882, 12.774, 65.350
-150.970, -718.674, 12.798, 65.417
-150.146, -718.453, 12.822, 65.484
-149.323, -718.219, 12.852, 65.551
-148.502, -717.970, 12.898, 65.618
-147.681, -717.706, 12.965, 65.685
-146.860, -717.426, 13.055, 65.752
-146.034, -717.135, 13.167, 65.819
-145.207, -716.826, 13.287, 65.886
-144.378, -716.500, 13.406, 65.953
-143.546, -716.161, 13.504, 66.020
-142.715, -715.811, 13.555, 66.087
-141.888, -715.450, 13.543, 66.154
-141.069, -715.079, 13.466, 66.221
-140.263, -714.701, 13.335, 66.288
-139.473, -714.311, 13.168, 66.355
-138.702, -713.911, 12.989, 66.422
-137.945, -713.508, 12.820, 66.489
-137.202, -713.101, 12.680, 66.556
-136.470, -712.687, 12.586, 66.623
-135.747, -712.265, 12.544, 66.690
-135.029, -711.834, 12.550, 66.757
-134.316, -711.392, 12.594, 66.824
-133.604, -710.939, 12.665, 66.891
-132.897, -710.470, 12.739, 66.958
-132.192, -709.990, 12.808, 67.025
-131.490, -709.501, 12.847, 67.092
-130.794, -709.002, 12.845, 67.159
-130.109, -708.491, 12.796, 67.226
-129.438, -707.972, 12.707, 67.293
-128.782, -707.445, 12.591, 67.360
-128.141, -706.913, 12.461, 67.427
-127.512, -706.380, 12.334, 67.494
-126.894, -705.845, 12.225, 67.561
-126.292, -705.302, 12.141, 67.628
-125.702, -704.750, 12.094, 67.695
-125.123, -704.190, 12.083, 67.762
-124.553, -703.619, 12.100, 67.829
-123.990, -703.038, 12.136, 67.896
-123.435, -702.446, 12.176, 67.963
-122.892, -701.840, 12.204, 68.030
-122.362, -701.222, 12.216, 68.097
-121.840, -700.597, 12.204, 68.164
-121.333, -699.963, 12.160, 68.231
-120.842, -699.322, 12.092, 68.298
-120.372, -698.672, 12.004, 68.365
-119.922, -698.015, 11.910, 68.432
-119.487, -697.356, 11.822, 68.499
-119.072, -696.690, 11.741, 68.566
-118.675, -696.018, 11.680, 68.633
-118.297, -695.340, 11.641, 68.700
-117.935, -694.653, 11.630, 68.767
-117.584, -693.960, 11.658, 68.834
-117.248, -693.256, 11.716, 68.901
-116.928, -692.538, 11.803, 68.968
-116.623, -691.807, 11.913, 69.035
-116.326, -691.064, 12.044, 69.102
-116.039, -690.306, 12.187, 69.169
-115.764, -689.534, 12.341, 69.236
-115.501, -688.747, 12.500, 69.303
-115.250, -687.946, 12.654, 69.370
-115.013, -687.130, 12.793, 69.437
-114.785, -686.302, 12.914, 69.504
-114.568, -685.466, 13.006, 69.571
-114.364, -684.621, 13.070, 69.638
-114.174, -683.769, 13.110, 69.705
-113.999, -682.913, 13.134, 69.772
-113.838, -682.052, 13.155, 69.839
-113.686, -681.188, 13.186, 69.906
-113.544, -680.319, 13.232, 69.973
-113.414, -679.444, 13.301, 70.040
-113.293, -678.561, 13.393, 70.107
-113.184, -677.671, 13.503, 70.174
-113.086, -676.770, 13.628, 70.241
-112.999, -675.860, 13.764, 70.308
-112.917, -674.940, 13.910, 70.375
-112.847, -674.009, 14.050, 70.442
-112.784, -673.069, 14.185, 70.509
-112.728, -672.120, 14.306, 70.576
-112.681, -671.163, 14.407, 70.643
-112.643, -670.200, 14.490, 70.710
-112.614, -669.232, 14.556, 70.777
-112.594, -668.260, 14.610, 70.844
-112.583, -667.285, 14.660, 70.911
-112.582, -666.306, 14.713, 70.978
-112.589, -665.323, 14.778, 71.045
-112.606, -664.334, 14.859, 71.112
-112.633, -663.340, 14.957, 71.179
-112.669, -662.339, 15.069, 71.246
-112.714, -661.330, 15.193, 71.313
-112.770, -660.313, 15.326, 71.380
-112.836, -659.287, 15.466, 71.447
-112.907, -658.252, 15.610, 71.514
-112.983, -657.208, 15.750, 71.581
-113.065, -656.156, 15.881, 71.648
-113.153, -655.096, 15.998, 71.715
-113.249, -654.030, 16.101, 71.782
-113.350, -652.958, 16.189, 71.849
-113.458, -651.881, 16.265, 71.916
-113.572, -650.800, 16.335, 71.983
-113.692, -649.715, 16.406, 72.050
-113.818, -648.626, 16.482, 72.117
-113.951, -647.532, 16.570, 72.184
-114.090, -646.432, 16.672, 72.251
-114.235, -645.325, 16.784, 72.318
-114.387, -644.211, 16.906, 72.385
-114.546, -643.089, 17.036, 72.452
-114.713, -641.960, 17.172, 72.519
-114.886, -640.822, 17.314, 72.586
-115.067, -639.676, 17.460, 72.653
-115.249, -638.520, 17.608, 72.720
-115.433, -637.354, 17.752, 72.787
-115.626, -636.181, 17.887, 72.854
-115.827, -635.000, 18.012, 72.921
-116.029, -633.812, 18.127, 72.988
-116.233, -632.616, 18.231, 73.055
-116.444, -631.415, 18.325, 73.122
-116.664, -630.210, 18.416, 73.189
-116.884, -628.999, 18.509, 73.256
-117.106, -627.781, 18.606, 73.323
-117.329, -626.556, 18.707, 73.390
-117.561, -625.327, 18.793, 73.457
-117.800, -624.095, 18.841, 73.524
-118.039, -622.863, 18.829, 73.591
-118.277, -621.635, 18.748, 73.658
-118.514, -620.415, 18.606, 73.725
-118.750, -619.207, 18.417, 73.792
-118.984, -618.012, 18.204, 73.859
-119.216, -616.832, 17.987, 73.926
-119.452, -615.666, 17.791, 73.993
-119.686, -614.511, 17.633, 74.060
-119.918, -613.363, 17.522, 74.127
-120.149, -612.221, 17.453, 74.194
-120.380, -611.081, 17.421, 74.261
-120.611, -609.942, 17.422, 74.328
-120.842, -608.802, 17.449, 74.395
-121.075, -607.659, 17.499, 74.462
-121.308, -606.512, 17.567, 74.529
-121.543, -605.361, 17.644, 74.596
-121.778, -604.204, 17.712, 74.663
-122.014, -603.045, 17.749, 74.730
-122.250, -601.886, 17.736, 74.797
-122.485, -600.731, 17.667, 74.864
-122.719, -599.582, 17.545, 74.931
-122.951, -598.444, 17.384, 74.998
-123.181, -597.317, 17.201, 75.065
-123.408, -596.202, 17.016, 75.132
-123.633, -595.098, 16.848, 75.199
-123.856, -594.003, 16.715, 75.266
-124.077, -592.915, 16.626, 75.333
-124.292, -591.830, 16.579, 75.400
-124.501, -590.744, 16.569, 75.467
-124.705, -589.657, 16.590, 75.534
-124.911, -588.567, 16.635, 75.601
-125.119, -587.474, 16.697, 75.668
-125.320, -586.376, 16.755, 75.735
-125.516, -585.274, 16.791, 75.802
-125.713, -584.172, 16.790, 75.869
-125.909, -583.072, 16.741, 75.936
-126.098, -581.976, 16.646, 76.003
-126.280, -580.888, 16.513, 76.070
-126.454, -579.809, 16.356, 76.137
-126.622, -578.739, 16.194, 76.204
-126.782, -577.679, 16.042, 76.271
-126.936, -576.626, 15.916, 76.338
-127.090, -575.580, 15.829, 76.405
-127.244, -574.538, 15.786, 76.472
-127.390, -573.495, 15.780, 76.539
-127.530, -572.451, 15.806, 76.606
-127.666, -571.403, 15.853, 76.673
-127.796, -570.351, 15.903, 76.740
-127.922, -569.296, 15.940, 76.807
-128.043, -568.240, 15.947, 76.874
-128.152, -567.184, 15.913, 76.941
-128.250, -566.130, 15.839, 77.008
-128.338, -565.083, 15.730, 77.075
-128.421, -564.044, 15.598, 77.142
-128.493, -563.014, 15.454, 77.209
-128.554, -561.992, 15.316, 77.276
-128.603, -560.978, 15.197, 77.343
-128.643, -559.969, 15.108, 77.410
-128.672, -558.965, 15.056, 77.477
-128.691, -557.961, 15.041, 77.544
-128.700, -556.957, 15.057, 77.611
-128.699, -555.952, 15.091, 77.678
-128.688, -554.943, 15.129, 77.745
-128.667, -553.933, 15.155, 77.812
-128.637, -552.923, 15.158, 77.879
-128.596, -551.914, 15.128, 77.946
-128.551, -550.910, 15.065, 78.013
-128.502, -549.911, 14.970, 78.080
-128.448, -548.920, 14.855, 78.147
-128.388, -547.938, 14.729, 78.214
-128.324, -546.964, 14.607, 78.281
-128.255, -545.997, 14.500, 78.348
-128.181, -545.037, 14.419, 78.415
-128.102, -544.081, 14.369, 78.482
-128.019, -543.127, 14.351, 78.549
-127.937, -542.173, 14.358, 78.616
-127.856, -541.218, 14.381, 78.683
-127.769, -540.261, 14.405, 78.750
-127.675, -539.305, 14.420, 78.817
-127.583, -538.348, 14.414, 78.884
-127.486, -537.393, 14.380, 78.951
-127.384, -536.442, 14.319, 79.018
-127.284, -535.497, 14.234, 79.085
-127.186, -534.558, 14.133, 79.152
-127.082, -533.627, 14.025, 79.219
-126.974, -532.703, 13.923, 79.286
-126.862, -531.785, 13.834, 79.353
-126.753, -530.873, 13.767, 79.420
-126.645, -529.963, 13.724, 79.487
-126.531, -529.055, 13.706, 79.554
-126.412, -528.149, 13.706, 79.621
-126.289, -527.243, 13.716, 79.688
-126.161, -526.336, 13.725, 79.755
-126.030, -525.430, 13.725, 79.822
-125.901, -524.525, 13.708, 79.889
-125.773, -523.622, 13.669, 79.956
-125.640, -522.723, 13.610, 80.023
-125.501, -521.830, 13.533, 80.090
-125.360, -520.943, 13.446, 80.157
-125.216, -520.062, 13.357, 80.224
-125.075, -519.187, 13.273, 80.291
-124.929, -518.317, 13.202, 80.358
-124.780, -517.453, 13.147, 80.425
-124.627, -516.591, 13.111, 80.492
-124.476, -515.731, 13.092, 80.559
-124.327, -514.871, 13.085, 80.626
-124.171, -514.012, 13.082, 80.693
-124.011, -513.155, 13.078, 80.760
-123.847, -512.299, 13.064, 80.827
-123.679, -511.445, 13.037, 80.894
-123.509, -510.594, 12.995, 80.961
-123.335, -509.748, 12.938, 81.028
-123.159, -508.907, 12.871, 81.095
-122.980, -508.071, 12.798, 81.162
-122.799, -507.241, 12.725, 81.229
-122.615, -506.416, 12.657, 81.296
-122.428, -505.595, 12.600, 81.363
-122.238, -504.779, 12.555, 81.430
-122.052, -503.964, 12.523, 81.497
-121.861, -503.152, 12.502, 81.564
-121.665, -502.343, 12.487, 81.631
-121.467, -501.534, 12.474, 81.698
-121.265, -500.728, 12.458, 81.765
-121.060, -499.924, 12.435, 81.832
-120.852, -499.123, 12.402, 81.899
-120.641, -498.325, 12.358, 81.966
-120.428, -497.532, 12.306, 82.033
-120.213, -496.743, 12.247, 82.100
-119.990, -495.960, 12.186, 82.167
-119.766, -495.182, 12.127, 82.234
-119.541, -494.408, 12.073, 82.301
-119.309, -493.640, 12.026, 82.368
-119.069, -492.876, 11.988, 82.435
-118.824, -492.116, 11.958, 82.502
-118.579, -491.359, 11.935, 82.569
-118.327, -490.605, 11.913, 82.636
-118.069, -489.854, 11.891, 82.703
-117.804, -489.108, 11.867, 82.770
-117.535, -488.365, 11.837, 82.837
-117.265, -487.625, 11.802, 82.904
-116.990, -486.890, 11.759, 82.971
-116.709, -486.160, 11.712, 83.038
-116.422, -485.436, 11.662, 83.105
-116.131, -484.717, 11.612, 83.172
-115.836, -484.004, 11.564, 83.239
-115.536, -483.296, 11.520, 83.306
-115.232, -482.592, 11.481, 83.373
-114.918, -481.895, 11.445, 83.440
-114.601, -481.203, 11.415, 83.507
-114.275, -480.516, 11.386, 83.574
-113.941, -479.835, 11.359, 83.641
-113.600, -479.160, 11.332, 83.708
-113.252, -478.491, 11.302, 83.775
-112.898, -477.827, 11.270, 83.842
-112.536, -477.170, 11.234, 83.909
-112.164, -476.522, 11.193, 83.976
-111.787, -475.879, 11.152, 84.043
-111.401, -475.246, 11.109, 84.110
-111.001, -474.624, 11.063, 84.177
-110.590, -474.014, 11.022, 84.244
-110.174, -473.410, 10.986, 84.311
-109.746, -472.816, 10.950, 84.378
-109.304, -472.236, 10.914, 84.445
-108.854, -471.665, 10.885, 84.512
-108.391, -471.107, 10.854, 84.579
-107.917, -470.561, 10.825, 84.646
-107.428, -470.031, 10.792, 84.713
-106.930, -469.512, 10.763, 84.780
-106.424, -469.005, 10.732, 84.847
-105.908, -468.510, 10.698, 84.914
-105.386, -468.025, 10.671, 84.981
-104.854, -467.553, 10.656, 85.048
-104.311, -467.093, 10.674, 85.115
-103.755, -466.643, 10.728, 85.182
-103.189, -466.198, 10.819, 85.249
-102.610, -465.758, 10.935, 85.316
-102.017, -465.323, 11.068, 85.383
-101.408, -464.893, 11.212, 85.450
-100.786, -464.465, 11.359, 85.517
-100.152, -464.041, 11.493, 85.584
-99.504, -463.621, 11.608, 85.651
-98.842, -463.212, 11.694, 85.718
-98.171, -462.810, 11.760, 85.785
-97.491, -462.417, 11.804, 85.852
-96.803, -462.032, 11.833, 85.919
-96.108, -461.658, 11.856, 85.986
-95.405, -461.294, 11.885, 86.053
-94.695, -460.940, 11.926, 86.120
-93.975, -460.595, 11.987, 86.187
-93.246, -460.260, 12.068, 86.254
-92.505, -459.934, 12.169, 86.321
-91.755, -459.612, 12.288, 86.388
-90.994, -459.294, 12.416, 86.455
-90.219, -458.987, 12.541, 86.522
-89.431, -458.691, 12.663, 86.589
-88.631, -458.406, 12.775, 86.656
-87.820, -458.131, 12.872, 86.723
-87.001, -457.863, 12.958, 86.790
-86.175, -457.602, 13.028, 86.857
-85.340, -457.357, 13.083, 86.924
-84.497, -457.125, 13.134, 86.991
-83.647, -456.907, 13.186, 87.058
-82.790, -456.703, 13.244, 87.125
-81.925, -456.512, 13.314, 87.192
-81.051, -456.335, 13.397, 87.259
-80.170, -456.166, 13.499, 87.326
-79.279, -456.007, 13.610, 87.393
-78.379, -455.858, 13.721, 87.460
-77.470, -455.726, 13.810, 87.527
-76.555, -455.610, 13.859, 87.594
-75.637, -455.511, 13.851, 87.661
-74.721, -455.428, 13.782, 87.728
-73.811, -455.362, 13.660, 87.795
-72.910, -455.312, 13.502, 87.862
-72.019, -455.280, 13.328, 87.929
-71.139, -455.258, 13.158, 87.996
-70.269, -455.248, 13.012, 88.063
-69.407, -455.256, 12.903, 88.130
-68.550, -455.280, 12.845, 88.197
-67.695, -455.320, 12.836, 88.264
-66.839, -455.375, 12.866, 88.331
-65.980, -455.444, 12.924, 88.398
-65.118, -455.523, 12.998, 88.465
-64.253, -455.612, 13.063, 88.532
-63.386, -455.719, 13.099, 88.599
-62.521, -455.841, 13.100, 88.666
-61.662, -455.984, 13.053, 88.733
-60.811, -456.144, 12.968, 88.800
-59.970, -456.322, 12.853, 88.867
-59.140, -456.509, 12.724, 88.934
-58.322, -456.708, 12.593, 89.001
-57.515, -456.919, 12.475, 89.068
-56.720, -457.147, 12.381, 89.135
-55.935, -457.392, 12.321, 89.202
-55.156, -457.653, 12.296, 89.269
-54.382, -457.925, 12.306, 89.336
-53.610, -458.209, 12.336, 89.403
-52.843, -458.512, 12.370, 89.470
-52.081, -458.832, 12.401, 89.537
-51.325, -459.168, 12.416, 89.604
-50.577, -459.524, 12.402, 89.671
-49.839, -459.894, 12.365, 89.738
-49.112, -460.275, 12.300, 89.805
-48.398, -460.669, 12.215, 89.872
-47.699, -461.079, 12.116, 89.939
-47.017, -461.503, 12.017, 90.006
-46.351, -461.941, 11.928, 90.073
-45.699, -462.392, 11.856, 90.140
-45.064, -462.860, 11.803, 90.207
-44.445, -463.345, 11.773, 90.274
-43.841, -463.846, 11.764, 90.341
-43.247, -464.360, 11.773, 90.408
-42.664, -464.887, 11.785, 90.475
-42.096, -465.432, 11.791, 90.542
-41.545, -465.993, 11.792, 90.609
-41.012, -466.571, 11.783, 90.676
-40.496, -467.164, 11.777, 90.743
-39.995, -467.769, 11.773, 90.810
-39.511, -468.387, 11.779, 90.877
-39.043, -469.020, 11.804, 90.944
-38.587, -469.664, 11.859, 91.011
-38.142, -470.323, 11.939, 91.078
-37.714, -470.999, 12.036, 91.145
-37.301, -471.694, 12.153, 91.212
-36.904, -472.407, 12.284, 91.279
-36.517, -473.137, 12.428, 91.346
-36.142, -473.883, 12.569, 91.413
-35.782, -474.646, 12.700, 91.480
-35.437, -475.425, 12.815, 91.547
-35.108, -476.218, 12.911, 91.614
-34.797, -477.024, 12.986, 91.681
-34.501, -477.839, 13.047, 91.748
-34.219, -478.664, 13.093, 91.815
-33.955, -479.497, 13.133, 91.882
-33.708, -480.338, 13.176, 91.949
-33.478, -481.187, 13.227, 92.016
-33.261, -482.044, 13.297, 92.083
-33.057, -482.910, 13.384, 92.150
-32.866, -483.786, 13.487, 92.217
-32.689, -484.673, 13.605, 92.284
-32.527, -485.571, 13.732, 92.351
-32.374, -486.480, 13.868, 92.418
-32.231, -487.399, 14.000, 92.485
-32.099, -488.328, 14.125, 92.552
-31.985, -489.267, 14.232, 92.619
-31.882, -490.214, 14.331, 92.686
-31.791, -491.168, 14.413, 92.753
-31.713, -492.129, 14.483, 92.820
-31.648, -493.094, 14.546, 92.887
-31.596, -494.064, 14.606, 92.954
-31.558, -495.040, 14.670, 93.021
-31.528, -496.020, 14.747, 93.088
-31.506, -497.006, 14.836, 93.155
-31.494, -498.000, 14.939, 93.222
-31.493, -499.001, 15.055, 93.289
-31.501, -500.010, 15.182, 93.356
-31.513, -501.028, 15.317, 93.423
-31.531, -502.054, 15.453, 93.490
-31.554, -503.090, 15.586, 93.557
-31.589, -504.134, 15.708, 93.624
-31.636, -505.185, 15.820, 93.691
