Column1,Column2,Column3,Column4
52.945,-682.81,22.204,105.081
54.328,-683.346,22.266,105.148
55.72,-683.871,22.339,105.215
57.122,-684.384,22.418,105.282
58.533,-684.887,22.505,105.349
59.955,-685.377,22.597,105.416
61.388,-685.857,22.692,105.483
62.83,-686.324,22.778,105.55
64.282,-686.779,22.84,105.617
65.74,-687.219,22.862,105.684
67.202,-687.644,22.839,105.751
68.665,-688.052,22.768,105.818
70.125,-688.442,22.66,105.885
71.582,-688.815,22.53,105.952
73.035,-689.169,22.395,106.019
74.483,-689.505,22.275,106.086
75.929,-689.82,22.182,106.153
77.374,-690.119,22.116,106.22
78.819,-690.399,22.075,106.287
80.266,-690.662,22.056,106.354
81.716,-690.908,22.057,106.421
83.169,-691.139,22.074,106.488
84.626,-691.352,22.106,106.555
86.089,-691.548,22.151,106.622
87.557,-691.727,22.207,106.689
89.032,-691.887,22.27,106.756
90.513,-692.029,22.343,106.823
92,-692.153,22.419,106.89
93.494,-692.257,22.483,106.957
94.991,-692.342,22.514,107.024
96.489,-692.407,22.491,107.091
97.983,-692.45,22.404,107.158
99.468,-692.472,22.256,107.225
100.942,-692.473,22.059,107.292
102.401,-692.45,21.831,107.359
103.843,-692.405,21.594,107.426
105.27,-692.338,21.37,107.493
106.683,-692.251,21.185,107.56
108.084,-692.144,21.038,107.627
109.475,-692.017,20.925,107.694
110.859,-691.872,20.845,107.761
112.237,-691.71,20.793,107.828
113.611,-691.53,20.768,107.895
114.982,-691.334,20.766,107.962
116.351,-691.121,20.783,108.029
117.719,-690.891,20.817,108.096
119.087,-690.645,20.866,108.163
120.456,-690.383,20.927,108.23
121.826,-690.103,20.998,108.297
123.197,-689.807,21.08,108.364
124.571,-689.495,21.168,108.431
125.948,-689.164,21.263,108.498
127.326,-688.818,21.365,108.565
128.708,-688.454,21.472,108.632
130.093,-688.074,21.583,108.699
131.481,-687.677,21.699,108.766
132.872,-687.264,21.818,108.833
134.267,-686.834,21.94,108.9
135.665,-686.386,22.064,108.967
137.065,-685.921,22.19,109.034
138.469,-685.437,22.318,109.101
139.876,-684.937,22.448,109.168
141.285,-684.419,22.579,109.235
142.698,-683.885,22.711,109.302
144.114,-683.333,22.844,109.369
145.532,-682.762,22.977,109.436
146.952,-682.174,23.112,109.503
148.374,-681.568,23.242,109.57
149.798,-680.946,23.355,109.637
151.221,-680.308,23.426,109.704
152.64,-679.655,23.435,109.771
154.049,-678.99,23.37,109.838
155.445,-678.315,23.238,109.905
156.825,-677.631,23.057,109.972
158.186,-676.941,22.848,110.039
159.528,-676.244,22.636,110.106
160.853,-675.542,22.448,110.173
162.163,-674.833,22.295,110.24
163.46,-674.118,22.175,110.307
164.745,-673.395,22.087,110.374
166.021,-672.666,22.027,110.441
167.29,-671.929,21.992,110.508
168.554,-671.185,21.981,110.575
169.812,-670.433,21.989,110.642
171.068,-669.674,22.014,110.709
172.322,-668.906,22.054,110.776
173.574,-668.131,22.107,110.843
174.826,-667.347,22.171,110.91
176.076,-666.551,22.243,110.977
177.326,-665.747,22.325,111.044
178.576,-664.932,22.413,111.111
179.829,-664.109,22.508,111.178
181.082,-663.276,22.608,111.245
182.338,-662.435,22.714,111.312
183.597,-661.584,22.821,111.379
184.858,-660.726,22.92,111.446
186.12,-659.859,22.989,111.513
187.382,-658.987,23.013,111.58
188.638,-658.111,22.98,111.647
189.889,-657.234,22.892,111.714
191.13,-656.356,22.762,111.781
192.36,-655.482,22.607,111.848
193.579,-654.609,22.45,111.915
194.789,-653.74,22.311,111.982
195.991,-652.872,22.204,112.049
197.183,-652,22.128,112.116
198.37,-651.128,22.079,112.183
199.553,-650.253,22.055,112.25
200.735,-649.378,22.052,112.317
201.916,-648.5,22.068,112.384
203.098,-647.621,22.101,112.451
204.282,-646.74,22.147,112.518
205.465,-645.852,22.205,112.585
206.651,-644.96,22.274,112.652
207.839,-644.063,22.351,112.719
209.032,-643.163,22.437,112.786
210.229,-642.259,22.529,112.853
211.432,-641.353,22.622,112.92
212.639,-640.443,22.704,112.987
213.852,-639.532,22.757,113.054
215.065,-638.621,22.769,113.121
216.279,-637.712,22.734,113.188
217.499,-636.82,22.652,113.255
218.72,-635.941,22.54,113.322
219.94,-635.076,22.412,113.389
221.162,-634.226,22.288,113.456
222.381,-633.385,22.186,113.523
223.6,-632.554,22.113,113.59
224.818,-631.727,22.068,113.657
226.037,-630.904,22.048,113.724
227.251,-630.074,22.047,113.791
228.457,-629.231,22.065,113.858
229.658,-628.378,22.096,113.925
230.858,-627.519,22.142,113.992
232.058,-626.655,22.198,114.059
233.27,-625.8,22.262,114.126
234.497,-624.958,22.338,114.193
235.736,-624.124,22.425,114.26
236.987,-623.298,22.507,114.327
238.246,-622.475,22.577,114.394
239.513,-621.659,22.62,114.461
240.784,-620.847,22.631,114.528
242.059,-620.042,22.603,114.595
243.333,-619.244,22.539,114.662
244.606,-618.455,22.448,114.729
245.88,-617.68,22.341,114.796
247.152,-616.915,22.237,114.863
248.423,-616.161,22.15,114.93
249.695,-615.416,22.092,114.997
250.968,-614.679,22.058,115.064
252.238,-613.937,22.047,115.131
253.501,-613.185,22.056,115.198
254.771,-612.44,22.081,115.265
256.052,-611.71,22.119,115.332
257.341,-610.989,22.172,115.399
258.641,-610.278,22.233,115.466
259.949,-609.574,22.303,115.533
261.267,-608.879,22.378,115.6
262.594,-608.191,22.451,115.667
263.931,-607.511,22.508,115.734
265.276,-606.843,22.539,115.801
266.627,-606.187,22.539,115.868
267.983,-605.544,22.504,115.935
269.34,-604.912,22.44,116.002
270.698,-604.294,22.356,116.069
272.054,-603.688,22.264,116.136
273.411,-603.097,22.178,116.203
274.767,-602.517,22.113,116.27
276.126,-601.95,22.072,116.337
277.489,-601.398,22.053,116.404
278.857,-600.858,22.055,116.471
280.23,-600.332,22.073,116.538
281.61,-599.816,22.106,116.605
282.998,-599.313,22.151,116.672
284.394,-598.825,22.206,116.739
285.799,-598.349,22.272,116.806
287.213,-597.887,22.343,116.873
288.636,-597.437,22.411,116.94
290.068,-597.001,22.463,117.007
291.506,-596.578,22.493,117.074
292.948,-596.171,22.49,117.141
294.394,-595.783,22.455,117.208
295.841,-595.413,22.393,117.275
297.288,-595.062,22.312,117.342
298.732,-594.729,22.226,117.409
300.176,-594.415,22.146,117.476
301.619,-594.119,22.087,117.543
303.064,-593.842,22.052,117.61
304.51,-593.582,22.038,117.677
305.959,-593.34,22.042,117.744
307.412,-593.115,22.064,117.811
308.869,-592.907,22.098,117.878
310.333,-592.72,22.144,117.945
311.801,-592.55,22.201,118.012
313.277,-592.4,22.266,118.079
314.758,-592.267,22.337,118.146
316.245,-592.153,22.402,118.213
317.738,-592.057,22.451,118.28
319.233,-591.98,22.474,118.347
