Column1,Column2,Column3
37.907443,-674.9912851,22.222222
38.82872913,-675.4680067,22.222222
39.75226845,-675.9385504,22.222222
40.67799545,-676.402874,22.222222
41.60584462,-676.860935,22.222222
42.53575046,-677.3126914,22.222222
43.46764747,-677.7581007,22.222222
44.40147014,-678.1971209,22.222222
45.33715298,-678.6297096,22.222222
46.27463047,-679.0558245,22.222222
47.21383711,-679.4754235,22.222222
48.15470741,-679.8884642,22.222222
49.09717585,-680.2949045,22.222222
50.04117693,-680.694702,22.222222
50.98664515,-681.0878145,22.222222
51.93351501,-681.4741997,22.222222
52.881721,-681.8538154,22.222222
53.83119761,-682.2266194,22.222222
54.78187935,-682.5925693,22.222222
55.73370071,-682.951623,22.222222
56.68659619,-683.3037381,22.222222
57.64050029,-683.6488725,22.222222
58.59534749,-683.9869838,22.222222
59.5510723,-684.3180298,22.222222
60.50760921,-684.6419683,22.222222
61.46489272,-684.958757,22.222222
62.42285733,-685.2683536,22.222222
63.38143753,-685.5707159,22.222222
64.34056782,-685.8658017,22.222222
65.30018269,-686.1535686,22.222222
66.26021665,-686.4339745,22.222222
67.25754834,-686.7173287,22.222222
68.25518797,-686.9926518,22.222222
69.25306219,-687.2598965,22.222222
70.25109764,-687.5190155,22.222222
71.24922096,-687.7699615,22.222222
72.2473588,-688.0126871,22.222222
73.24543781,-688.247145,22.222222
74.24338462,-688.4732879,22.222222
75.24112588,-688.6910684,22.222222
76.23858823,-688.9004394,22.222222
77.23569833,-689.1013533,22.222222
78.2323828,-689.293763,22.222222
79.22856831,-689.4776211,22.222222
80.22418148,-689.6528802,22.222222
81.21914896,-689.8194932,22.222222
82.2133974,-689.9774125,22.222222
83.20685345,-690.126591,22.222222
84.19944374,-690.2669812,22.222222
85.19109492,-690.398536,22.222222
86.21840355,-690.5255801,22.222222
87.24454152,-690.6430184,22.222222
88.26942701,-690.7507981,22.222222
89.29297821,-690.8488665,22.17418821
90.3151133,-690.9371708,22.12626169
91.33575048,-691.0156582,22.07844222
92.35480794,-691.0842759,22.03072953
93.37220385,-691.1429712,21.98312322
94.38785641,-691.1916913,21.93562282
95.40168381,-691.2303834,21.88822777
96.41360423,-691.2589947,21.84093738
97.42353585,-691.2774725,21.7937509
98.43139688,-691.285764,21.74666745
99.43710549,-691.2838164,21.69968605
100.4405799,-691.2715769,21.65280562
101.4417382,-691.2489928,21.60602497
102.4761234,-691.2146404,21.55767741
103.480213,-691.1704682,21.65818349
104.5285691,-691.1142721,21.76316961
105.5733747,-691.0488002,21.8678551
106.6146598,-690.9741322,21.97225098
107.6524546,-690.8903475,22.07636812
108.6867892,-690.7975257,22.18021724
109.7176939,-690.6957465,22.222222
110.7451987,-690.5850893,22.222222
111.7693338,-690.4656337,22.222222
112.7901294,-690.3374593,22.222222
113.8076156,-690.2006457,22.222222
114.8218226,-690.0552723,22.222222
115.8327805,-689.9014188,22.222222
116.8405194,-689.7391647,22.222222
117.8450696,-689.5685897,22.222222
118.8464612,-689.3897731,22.222222
119.8447243,-689.2027947,22.222222
120.839889,-689.0077339,22.222222
121.8319856,-688.8046703,22.222222
122.8210442,-688.5936836,22.222222
123.8070949,-688.3748532,22.222222
124.7901679,-688.1482587,22.222222
125.7702933,-687.9139796,22.222222
126.7475013,-687.6720956,22.222222
127.7218221,-687.4226862,22.222222
128.6932857,-687.1658309,22.222222
129.6619224,-686.9016094,22.222222
130.6277623,-686.6301011,22.222222
131.5908355,-686.3513856,22.222222
132.5511722,-686.0655426,22.222222
133.5088026,-685.7726515,22.222222
134.4637567,-685.4727919,22.222222
135.4160649,-685.1660434,22.222222
136.3657571,-684.8524855,22.222222
137.3578999,-684.5167795,22.222222
138.3472395,-684.173779,22.222222
139.3338106,-683.8235755,22.222222
140.3176478,-683.4662604,22.222222
141.2987858,-683.1019252,22.222222
142.2772593,-682.7306614,22.222222
143.2531029,-682.3525604,22.222222
144.2263514,-681.9677138,22.222222
145.1970393,-681.576213,22.222222
146.1652013,-681.1781495,22.222222
147.1308721,-680.7736148,22.222222
148.0940865,-680.3627003,22.222222
149.0548789,-679.9454976,22.222222
149.9697716,-679.5414766,22.222222
150.8825194,-679.1318889,22.222222
151.7931523,-678.7168141,22.222222
152.7017006,-678.2963316,22.222222
153.6081944,-677.8705212,22.222222
154.5126638,-677.4394623,22.222222
155.4151391,-677.0032346,22.222222
156.3156503,-676.5619175,22.222222
157.2142276,-676.1155906,22.222222
158.1109011,-675.6643335,22.222222
159.0057011,-675.2082257,22.222222
159.8986577,-674.7473469,22.222222
160.7898009,-674.2817765,22.222222
161.6791611,-673.8115942,22.222222
162.5667682,-673.3368794,22.222222
163.4526525,-672.8577118,22.222222
164.3368442,-672.374171,22.222222
165.2193733,-671.8863363,22.222222
166.10027,-671.3942876,22.222222
166.9795645,-670.8981042,22.222222
167.857287,-670.3978658,22.222222
168.7334675,-669.8936518,22.222222
169.6081363,-669.385542,22.222222
170.4813234,-668.8736158,22.222222
171.3530591,-668.3579528,22.222222
172.2233735,-667.8386326,22.222222
173.0922967,-667.3157346,22.222222
173.9598589,-666.7893386,22.222222
174.8260902,-666.259524,22.222222
175.6910209,-665.7263704,22.222222
176.5546809,-665.1899574,22.222222
177.4171006,-664.6503645,22.222222
178.2783101,-664.1076713,22.222222
179.1383394,-663.5619573,22.222222
179.9972188,-663.0133021,22.222222
180.8549784,-662.4617853,22.222222
181.7116483,-661.9074864,22.222222
182.5672588,-661.350485,22.222222
183.4218399,-660.7908607,22.222222
184.2754218,-660.228693,22.222222
185.1280347,-659.6640614,22.222222
185.9797087,-659.0970456,22.222222
186.830474,-658.5277251,22.222222
187.6803607,-657.9561794,22.222222
188.529399,-657.3824881,22.222222
189.377619,-656.8067308,22.222222
190.2250508,-656.2289871,22.222222
191.0717247,-655.6493364,22.222222
191.9176708,-655.0678584,22.222222
192.7629192,-654.4846326,22.222222
193.6075001,-653.8997386,22.222222
194.4514436,-653.3132559,22.222222
195.2947799,-652.7252642,22.222222
196.1375391,-652.1358429,22.222222
196.9797514,-651.5450716,22.222222
197.821447,-650.9530299,22.222222
198.6626559,-650.3597973,22.222222
199.5034084,-649.7654535,22.222222
200.3437346,-649.1700779,22.222222
201.1836647,-648.5737501,22.222222
202.0232287,-647.9765497,22.222222
202.8624569,-647.3785563,22.222222
203.7013794,-646.7798494,22.222222
204.5400263,-646.1805085,22.222222
205.3784279,-645.5806133,22.222222
206.2166142,-644.9802432,22.222222
207.0546154,-644.379478,22.222222
207.8924617,-643.778397,22.222222
208.7301831,-643.1770799,22.222222
209.56781,-642.5756062,22.222222
210.4053724,-641.9740555,22.222222
211.2429004,-641.3725074,22.222222
212.0804242,-640.7710414,22.222222
212.9179741,-640.1697371,22.222222
213.75558,-639.568674,22.222222
214.5932722,-638.9679317,22.222222
215.4310809,-638.3675898,22.222222
216.2690361,-637.7677278,22.222222
217.1071681,-637.1684252,22.222222
217.9455069,-636.5697617,22.222222
218.7840828,-635.9718168,22.222222
219.6229258,-635.3746701,22.222222
220.4620662,-634.7784011,22.222222
221.3015341,-634.1830894,22.222222
222.1413596,-633.5888145,22.222222
222.9815729,-632.995656,22.222222
223.8222042,-632.4036935,22.222222
224.6632835,-631.8130065,22.222222
225.5048411,-631.2236746,22.222222
226.3469071,-630.6357774,22.222222
227.1895117,-630.0493944,22.222222
228.0326849,-629.4646051,22.222222
228.876457,-628.8814892,22.222222
229.7208582,-628.3001261,22.222222
230.5659184,-627.7205955,22.222222
231.411668,-627.142977,22.222222
232.258137,-626.56735,22.222222
233.1053557,-625.9937941,22.222222
233.9533541,-625.4223889,22.222222
234.8021624,-624.853214,22.222222
235.6518108,-624.2863489,22.222222
236.5023294,-623.7218732,22.222222
237.3537484,-623.1598664,22.222222
238.2060979,-622.6004081,22.222222
239.0594081,-622.0435779,22.222222
239.9137091,-621.4894553,22.222222
240.7690311,-620.9381199,22.222222
241.6254043,-620.3896512,22.222222
242.4828587,-619.8441288,22.222222
243.3414245,-619.3016323,22.222222
244.2011319,-618.7622412,22.222222
245.0620111,-618.2260351,22.222222
245.9240921,-617.6930936,22.222222
246.7874052,-617.1634962,22.222222
247.6519805,-616.6373224,22.222222
248.5178481,-616.1146518,22.222222
249.3850382,-615.5955641,22.222222
250.253581,-615.0801387,22.222222
251.1235066,-614.5684552,22.222222
251.9948451,-614.0605931,22.222222
252.8676267,-613.5566321,22.222222
253.7418816,-613.0566517,22.222222
254.6176399,-612.5607315,22.222222
255.4949317,-612.068951,22.222222
256.3737873,-611.5813897,22.222222
257.2542367,-611.0981273,22.222222
258.1363101,-610.6192433,22.222222
259.0200377,-610.1448172,22.222222
259.9054496,-609.6749286,22.222222
260.7925759,-609.2096572,22.222222
261.6814469,-608.7490823,22.222222
262.5720927,-608.2932837,22.222222
263.5070866,-607.8209899,22.222222
264.444096,-607.3541167,22.222222
265.3831557,-606.8927557,22.222222
266.3243003,-606.4369984,22.222222
267.2675645,-605.9869362,22.222222
268.212983,-605.5426606,22.222222
269.1605904,-605.1042631,22.222222
270.1104213,-604.6718352,22.222222
271.0625105,-604.2454683,22.222222
272.0168927,-603.8252539,22.222222
272.9736024,-603.4112835,22.222222
273.9326744,-603.0036486,22.222222
274.8941433,-602.6024406,22.222222
275.8580437,-602.207751,22.222222
276.8244105,-601.8196713,22.222222
277.7932782,-601.438293,22.222222
278.7646814,-601.0637076,22.222222
279.738655,-600.6960065,22.222222
280.7152334,-600.3352811,22.222222
281.6944515,-599.9816231,22.222222
282.6763438,-599.6351238,22.222222
283.660945,-599.2958747,22.222222
284.6482899,-598.9639674,22.222222
285.638413,-598.6394932,22.222222
286.631349,-598.3225437,22.222222
287.6271327,-598.0132103,22.222222
288.6257986,-597.7115846,22.222222
289.6273815,-597.4177579,22.222222
290.6319159,-597.1318218,22.222222
291.6394366,-596.8538677,22.222222
292.6499783,-596.5839872,22.222222
293.6635756,-596.3222716,22.222222
294.6339825,-596.080153,22.222222
295.6072353,-595.8456369,22.222222
296.5833642,-595.6188028,22.222222
297.5623992,-595.3997304,22.222222
298.5443705,-595.1884991,22.222222
299.5293084,-594.9851886,22.222222
300.5172429,-594.7898784,22.222222
301.5082041,-594.6026481,22.222222
302.5022223,-594.4235772,22.222222
303.4993276,-594.2527453,22.222222
304.4995501,-594.0902319,22.222222
305.5029201,-593.9361167,22.222222
306.5094675,-593.7904791,22.222222
307.5192227,-593.6533987,22.222222
308.5322157,-593.5249552,22.222222
309.5484767,-593.405228,22.222222
310.5680359,-593.2942967,22.222222
311.5909234,-593.1922409,22.222222
312.6171693,-593.0991401,22.222222
313.6468038,-593.0150739,22.222222
314.6798571,-592.9401219,22.222222
315.7163593,-592.8743636,22.222222
316.7563406,-592.8178785,22.222222
317.7998311,-592.7707463,22.222222
318.8468609,-592.7330466,22.222222
